"Start_year","End_year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Trend","Trend_Q0.025","Trend_Q0.05","Trend_Q0.25","Trend_Q0.75","Trend_Q0.95","Trend_Q0.975","Percent_Change","Percent_Change_Q0.025","Percent_Change_Q0.05","Percent_Change_Q0.25","Percent_Change_Q0.75","Percent_Change_Q0.95","Percent_Change_Q0.975","prob_decrease_0_percent","prob_decrease_25_percent","prob_decrease_30_percent","prob_decrease_50_percent","prob_increase_0_percent","prob_increase_33_percent","prob_increase_100_percent","Relative_Abundance","Observed_Relative_Abundance","Number_of_strata","Width_of_95_percent_Credible_Interval","Number_of_Routes","Mean_Number_of_Routes","rolt","roltlci","roltlci2","roltuci","roltuci2","model","species"
1988,1998,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-0.605005516406681,-0.928119924675531,-0.876481317178125,-0.717078495401705,-0.488786497601645,-0.301915907075986,-0.241787116336365,-5.88797038046837,-8.9030060398943,-8.42707170015586,-6.94376386716091,-4.7817438725842,-2.97846859418792,-2.39173257810259,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.686332808339166,1902,995.754716981132,-0.605005516406681,-0.928119924675531,-0.717078495401705,-0.241787116336365,-0.488786497601645,"gamye","Wood Thrush"
1989,1999,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-0.735532048530391,-1.06103897935115,-1.01424449441102,-0.851333252117922,-0.61912534322234,-0.444914834424355,-0.380664018970526,-7.11658137009238,-10.1178495789018,-9.69183417356124,-8.19448181844571,-6.0215783573084,-4.36111986138495,-3.74209042568427,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.680374960380628,1902,995.754716981132,-0.735532048530391,-1.06103897935115,-0.851333252117922,-0.380664018970526,-0.61912534322234,"gamye","Wood Thrush"
1990,2000,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-1.323260002215,-1.63388528717388,-1.587318547621,-1.43123462156907,-1.21695811912273,-1.06446516599278,-1.01557658434174,-12.4718132022147,-15.1884151522563,-14.786058834446,-13.4248668011516,-11.524310654962,-10.148970251754,-9.70398655924575,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.618308702832139,1902,995.754716981132,-1.323260002215,-1.63388528717388,-1.43123462156907,-1.01557658434174,-1.21695811912273,"gamye","Wood Thrush"
1991,2001,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.12214519526609,-2.42525953081763,-2.37293693634548,-2.22430362333951,-2.01275995719059,-1.87063274389176,-1.82538370674187,-19.305409273013,-21.7698706887297,-21.3493628289278,-20.1437011854325,-18.3990428540226,-17.2076928639283,-16.8251310155213,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.599875824075765,1902,995.754716981132,-2.12214519526609,-2.42525953081763,-2.22430362333951,-1.82538370674187,-2.01275995719059,"gamye","Wood Thrush"
1992,2002,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.72363527849048,-3.04914806332105,-2.99859446693324,-2.83304992220685,-2.61869059036696,-2.45072113354599,-2.40970679092996,-24.1294340209833,-26.6303753811447,-26.246901314808,-24.978505572303,-23.3069342634396,-21.9737684541432,-21.6450877876428,1,0.244666666666667,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.639441272391089,1902,995.754716981132,-2.72363527849048,-3.04914806332105,-2.83304992220685,-2.40970679092996,-2.61869059036696,"gamye","Wood Thrush"
1993,2003,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.81717419763353,-3.15046187152176,-3.09855069677102,-2.92948318716416,-2.71054543961276,-2.5472285301094,-2.49743400760677,-24.8558407528871,-27.3934937585435,-27.0033841999049,-25.7197394271919,-24.0272781700347,-22.7422695853809,-22.3466041518757,1,0.455666666666667,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.653027863914999,1902,995.754716981132,-2.81717419763353,-3.15046187152176,-2.92948318716416,-2.49743400760677,-2.71054543961276,"gamye","Wood Thrush"
1994,2004,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.39510250889822,-2.70259223687032,-2.66283358369898,-2.50397384441264,-2.29254508905075,-2.14669031628424,-2.09756651664507,-21.5277515125079,-23.9651492610412,-23.6538759889086,-22.398673268128,-20.6993021608882,-19.5075412950984,-19.102543226436,1,0.002,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.605025720225242,1902,995.754716981132,-2.39510250889822,-2.70259223687032,-2.50397384441264,-2.09756651664507,-2.29254508905075,"gamye","Wood Thrush"
1995,2005,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-1.76790329089684,-2.07236467560212,-2.02922589892225,-1.87865640995442,-1.65746857091182,-1.52084882064362,-1.47114608662396,-16.3368640505255,-18.894057301976,-18.5360628390683,-17.275364103593,-15.3915317900591,-14.2087557980643,-13.774780004514,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.601218588978156,1902,995.754716981132,-1.76790329089684,-2.07236467560212,-1.87865640995442,-1.47114608662396,-1.65746857091182,"gamye","Wood Thrush"
1996,2006,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-1.34011583313413,-1.65784493698127,-1.61266583209529,-1.46119090112901,-1.2218995142166,-1.06544326415575,-1.02046443548735,-12.6212128165654,-15.3947697776783,-15.0052826449066,-13.6876199062569,-11.5685586365309,-10.1578527502242,-9.74856482998552,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.63738050149392,1902,995.754716981132,-1.34011583313413,-1.65784493698127,-1.46119090112901,-1.02046443548735,-1.2218995142166,"gamye","Wood Thrush"
1997,2007,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-1.40359931792219,-1.71672333082753,-1.66587126329004,-1.51388097388157,-1.28406669087046,-1.12391509423762,-1.0739016147267,-13.1818333342585,-15.8999468720703,-15.4637960955713,-14.1480352736069,-12.1235388778061,-10.6874235773393,-10.2346331737893,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.642821716100822,1902,995.754716981132,-1.40359931792219,-1.71672333082753,-1.51388097388157,-1.0739016147267,-1.28406669087046,"gamye","Wood Thrush"
1998,2008,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-1.91635039373647,-2.22644426638967,-2.18072482610779,-2.02233528119394,-1.80601034854644,-1.66287546004666,-1.61042893834896,-17.5926076310551,-20.1611827124537,-19.7870655639727,-18.4787483472961,-16.6608514617574,-15.4380381611419,-14.985956609122,1,0,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.616015328040713,1902,995.754716981132,-1.91635039373647,-2.22644426638967,-2.02233528119394,-1.61042893834896,-1.80601034854644,"gamye","Wood Thrush"
1999,2009,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.54737990393322,-2.86013006742479,-2.8093543711689,-2.6588356058444,-2.43644780707384,-2.28845369226991,-2.25342487502504,-22.7434696310765,-25.1873262637476,-24.795354023805,-23.622512173469,-21.8595259404802,-20.6660895482613,-20.3812245196814,1,0.0366666666666667,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.606705192399746,1902,995.754716981132,-2.54737990393322,-2.86013006742479,-2.6588356058444,-2.25342487502504,-2.43644780707384,"gamye","Wood Thrush"
2000,2010,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.93629394375046,-3.24992586402539,-3.20608387510998,-3.04969530749727,-2.81960859600204,-2.65878288924013,-2.61495428914081,-25.7718402183876,-28.1357223218208,-27.8094067722697,-26.634516663676,-24.8746620015802,-23.6220985355327,-23.2775037363796,1,0.721,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.634971574884578,1902,995.754716981132,-2.93629394375046,-3.24992586402539,-3.04969530749727,-2.61495428914081,-2.81960859600204,"gamye","Wood Thrush"
2001,2011,"US","United States of America","national","US-AL-24 ; US-AL-27 ; US-AL-28 ; US-AL-29 ; US-AR-24 ; US-AR-25 ; US-AR-26 ; US-CT-30 ; US-DE-30 ; US-FL-27 ; US-GA-27 ; US-GA-28 ; US-GA-29 ; US-IA-22 ; US-IL-22 ; US-IL-23 ; US-IL-24 ; US-IN-22 ; US-IN-23 ; US-IN-24 ; US-KY-24 ; US-KY-28 ; US-LA-25 ; US-LA-26 ; US-LA-27 ; US-MA-14 ; US-MA-30 ; US-MD-28 ; US-MD-29 ; US-MD-30 ; US-ME-14 ; US-MI-12 ; US-MI-23 ; US-MN-12 ; US-MN-22 ; US-MN-23 ; US-MO-22 ; US-MO-24 ; US-MS-26 ; US-MS-27 ; US-NC-27 ; US-NC-28 ; US-NC-29 ; US-NH-14 ; US-NH-30 ; US-NJ-28 ; US-NJ-29 ; US-NJ-30 ; US-NY-13 ; US-NY-14 ; US-NY-28 ; US-NY-30 ; US-OH-13 ; US-OH-22 ; US-OH-23 ; US-OH-28 ; US-OK-25 ; US-PA-13 ; US-PA-28 ; US-PA-29 ; US-RI-30 ; US-SC-27 ; US-SC-29 ; US-TN-24 ; US-TN-26 ; US-TN-27 ; US-TN-28 ; US-TX-25 ; US-VA-27 ; US-VA-28 ; US-VA-29 ; US-VA-30 ; US-VT-13 ; US-VT-14 ; US-WI-12 ; US-WI-23 ; US-WV-28","",-2.89301777998671,-3.20868951980748,-3.16219143661239,-3.00073441811478,-2.77670283639783,-2.61660778260468,-2.56357616331864,-25.4402268034122,-27.8288377718984,-27.4813804862902,-26.26317039482,-24.5423191057864,-23.2905293261524,-22.8717709152981,1,0.636333333333333,0,0,0,0,0,6.19619341198863,6.20276268276368,77,0.645113356488847,1902,995.754716981132,-2.89301777998671,-3.20868951980748,-3.00073441811478,-2.56357616331864,-2.77670283639783,"gamye","Wood Thrush"
